id;University
203;Massachusetts Institute of Technology
2030;Not in Google Scholar
2031;Not in Google Scholar
2032;Not in Google Scholar
2033;Georgia Tech
2034;Not in Google Scholar
2035;Not in Google Scholar
2036;Not in Google Scholar
2037;Université de Montréal
2038;Not in Google Scholar
2039;University of Waterloo
204;UCSF
2040;University of Toronto
2041;Not in Google Scholar
2042;Not in Google Scholar
2043;Not in Google Scholar
2044;University of California, Berkeley
2045;Temple University
2046;Not in Google Scholar
2047;Istituto Italiano di Tecnologia
2048;Not in Google Scholar
2049;Not in Google Scholar
205;Toyota Technological Institute at Chicago
2050;Not in Google Scholar
2051;Not in Google Scholar
2052;Not in Google Scholar
2053;Not in Google Scholar
2054;Facebook
2055;Not in Google Scholar
2056;UC Irvine
2057;MIT
2058;Not in Google Scholar
2059;Facebook
206;Not in Google Scholar
2060;Ben-Gurion University of the Negev
2061;Not in Google Scholar
2062;Google
2063;University of Warwick
2064;Cambridge University
2065;Not in Google Scholar
2066;George Mason University
2067;Montclair State University
2068;National and Kapodistrian University of Athens
2069;Not in Google Scholar
207;Not in Google Scholar
2070;Not in Google Scholar
2071;Not in Google Scholar
2072;Not in Google Scholar
2073;Not in Google Scholar
2074;Not in Google Scholar
2075;University of Southern California
2076;Not in Google Scholar
2077;Georgia Institute of Technology
2078;Dickinson College
2079;Not in Google Scholar
208;Texas A&M  University
2080;Not in Google Scholar
2081;Brown University
2082;Arizona State University
2083;Not in Google Scholar
2084;Not in Google Scholar
2085;Not in Google Scholar
2086;Brown University
2087;Not in Google Scholar
2088;Not in Google Scholar
2089;Not in Google Scholar
209;Not in Google Scholar
2090;Not in Google Scholar
2091;National University of Singapore
2092;Universidad de Concepcion
2093;Technion
2094;Not in Google Scholar
2095;Not in Google Scholar
2096;Not in Google Scholar
2097;Graz University of Technology
2098;Not in Google Scholar
2099;Not in Google Scholar
21;Not in Google Scholar
210;Not in Google Scholar
2100;Not in Google Scholar
2101;Not in Google Scholar
2102;Not in Google Scholar
2103;Not in Google Scholar
2104;Not in Google Scholar
2105;Cornell University
2106;Not in Google Scholar
2107;Not in Google Scholar
2108;Not in Google Scholar
2109;Not in Google Scholar
211;Not in Google Scholar
2110;Not in Google Scholar
2111;Not in Google Scholar
2112;Not in Google Scholar
2113;Not in Google Scholar
2114;University of Cambridge
2115;Not in Google Scholar
2116;Not in Google Scholar
2117;Not in Google Scholar
2118;Not in Google Scholar
2119;Not in Google Scholar
212;Oregon State University
2120;Nanyang Technological University
2121;University of Oxford
2122;Not in Google Scholar
2123;Brigham Young University
2124;Not in Google Scholar
2125;Max Planck Institute for Intelligent Systems
2126;University of IL
2127;Hebrew University
2128;Not in Google Scholar
2129;Not in Google Scholar
213;NCSU
2130;Not in Google Scholar
2131;University of Tübingen
2132;Not in Google Scholar
2133;Stanford University
2134;Not in Google Scholar
2135;Not in Google Scholar
2136;Not in Google Scholar
2137;Not in Google Scholar
2138;University of Tokyo
2139;Not in Google Scholar
214;University of Texas at Austin
2140;Not in Google Scholar
2141;Not in Google Scholar
2142;Not in Google Scholar
2143;University of Cambridge
2144;Not in Google Scholar
2145;Not in Google Scholar
2146;Aarhus University
2147;Google Inc
2148;Not in Google Scholar
2149;Not in Google Scholar
2150;University of Texas at Austin
2151;Not in Google Scholar
2152;Not in Google Scholar
2153;Not in Google Scholar
2154;Not in Google Scholar
2155;Not in Google Scholar
2156;Not in Google Scholar
2157;Not in Google Scholar
2158;Not in Google Scholar
2159;Not in Google Scholar
216;Johns Hopkins University
2160;Not in Google Scholar
2161;Not in Google Scholar
2162;Not in Google Scholar
2163;Lehigh University
2164;Not in Google Scholar
2165;Not in Google Scholar
2166;Not in Google Scholar
2167;Not in Google Scholar
2168;Not in Google Scholar
2169;Massachusetts Institute of Technology
217;Not in Google Scholar
2171;Not in Google Scholar
2172;University of Massachusetts, Amherst
2173;Not in Google Scholar
2174;Not in Google Scholar
2175;University of Texas, Arlington
2176;Not in Google Scholar
2177;Lawrence Berkeley National Laboratory
2178;Not in Google Scholar
2179;Not in Google Scholar
218;Not in Google Scholar
2180;Boston University
2181;University of Oslo
2182;Not in Google Scholar
2183;Technion
2184;University of Washington
2185;Not in Google Scholar
2186;Oxford
2187;University of Amsterdam
2188;University of Plymouth
2189;Dartmouth College
219;Not in Google Scholar
2190;Not in Google Scholar
2191;University of York
2192;University of Tokyo
2193;Advanced Telecommunications Research Institute International
2194;Not in Google Scholar
2195;Not in Google Scholar
2196;Not in Google Scholar
2197;Not in Google Scholar
2198;Boston University
2199;Tel Aviv University
22;Not in Google Scholar
220;Not in Google Scholar
2200;Not in Google Scholar
2201;Not in Google Scholar
2202;Hebrew University
2203;Not in Google Scholar
2204;Not in Google Scholar
2205;Université de Montréal
2206;Technische Universität Berlin
2207;Not in Google Scholar
2208;Ben-Gurion University of the Negev
2209;Not in Google Scholar
221;Not in Google Scholar
2210;Not in Google Scholar
2211;Not in Google Scholar
2212;Not in Google Scholar
2213;University of North Carolina at Chapel Hill
2214;UCSD
2215;UC Berkeley
2216;Not in Google Scholar
2217;Boston University
2218;Not in Google Scholar
2219;Not in Google Scholar
222;Not in Google Scholar
2220;Not in Google Scholar
2221;Google
2222;Amazon
2223;Not in Google Scholar
2224;Not in Google Scholar
2225;Cambridge University
2226;Not in Google Scholar
2227;TU Berlin
2228;Not in Google Scholar
2229;University of Illinois
2230;Cornell University
2231;University of Washington
2232;Microsoft
2233;Weizmann Institute of Science
2234;Oxford University
2235;Not in Google Scholar
2236;Royal Holloway, University of London
2237;INRIA
2238;Columbia University
2239;Australian National University
224;Not in Google Scholar
2240;UC Santa Cruz
2241;Not in Google Scholar
2242;Not in Google Scholar
2243;Not in Google Scholar
2244;University of New Hampshire
2245;Columbia University
2246;Not in Google Scholar
2247;Not in Google Scholar
2248;University of Maryland
2249;University of Wisconsin - Madison
225;Not in Google Scholar
2250;Not in Google Scholar
2251;Not in Google Scholar
2252;TU Berlin
2253;George Mason University
2254;George Mason University
2255;Not in Google Scholar
2256;Not in Google Scholar
2257;Heinrich-Heine-Universität Düsseldorf
2258;University of Oxford
2259;Not in Google Scholar
226;Not in Google Scholar
2260;Not in Google Scholar
2261;Tufts University
2262;Columbia University
2263;Università degli Studi di Foggia
2264;Not in Google Scholar
2265;Not in Google Scholar
2266;University of California San Diego
2267;Not in Google Scholar
2268;Not in Google Scholar
2269;Not in Google Scholar
227;Not in Google Scholar
2270;Not in Google Scholar
2271;Not in Google Scholar
2272;Brown University
2273;University of Manchester
2274;University of Sheffield
2275;Not in Google Scholar
2276;Medical University of Innsbruck
2277;Not in Google Scholar
2278;Not in Google Scholar
2279;University of Tokyo
228;Not in Google Scholar
2280;Not in Google Scholar
2281;Dalhousie University
2282;Not in Google Scholar
2283;Not in Google Scholar
2284;Not in Google Scholar
2285;University of Cambridge
2286;Not in Google Scholar
2287;Not in Google Scholar
2288;Not in Google Scholar
2289;Not in Google Scholar
229;Not in Google Scholar
2290;Not in Google Scholar
2291;Not in Google Scholar
2292;Not in Google Scholar
2293;Stanford University
2294;Not in Google Scholar
2295;Not in Google Scholar
2296;Not in Google Scholar
2297;Not in Google Scholar
2298;Not in Google Scholar
2299;Not in Google Scholar
23;Not in Google Scholar
230;Not in Google Scholar
2300;Not in Google Scholar
2301;Not in Google Scholar
2302;Not in Google Scholar
2303;EPFL
2304;Nagoya University
2305;Not in Google Scholar
2306;Not in Google Scholar
2307;Ben-Gurion University
2308;Not in Google Scholar
2309;Not in Google Scholar
231;Not in Google Scholar
2310;Not in Google Scholar
2311;Not in Google Scholar
2312;University of California, Berkeley
2313;Not in Google Scholar
2314;Not in Google Scholar
2315;University of California, Irvine
2316;Weizmann Institute
2317;Not in Google Scholar
2318;Carnegie Mellon University
2319;Not in Google Scholar
232;University of New Mexico
2320;Not in Google Scholar
2321;Not in Google Scholar
2322;Not in Google Scholar
2324;University of British Columbia
2325;Not in Google Scholar
2326;Delft University of Technology
2327;Delft University of Technology
2328;Not in Google Scholar
2329;Not in Google Scholar
233;Not in Google Scholar
2330;Not in Google Scholar
2331;Not in Google Scholar
2332;Not in Google Scholar
2333;Not in Google Scholar
2334;Not in Google Scholar
2335;Free University of Bozen-Bolzano
2336;Carnegie Mellon University
2337;Not in Google Scholar
2338;Not in Google Scholar
2339;Facebook
234;Not in Google Scholar
2340;Not in Google Scholar
2341;Not in Google Scholar
2342;Not in Google Scholar
2343;Not in Google Scholar
2344;TU Vienna
2345;Not in Google Scholar
2346;Not in Google Scholar
2347;DKFZ
2348;Not in Google Scholar
2349;Monash
235;Not in Google Scholar
2350;Not in Google Scholar
2351;Not in Google Scholar
2352;Not in Google Scholar
2353;Not in Google Scholar
2354;Not in Google Scholar
2355;Not in Google Scholar
2356;Not in Google Scholar
2357;University of California, Los Angeles
2358;University of Washington
2359;Memorial Sloan-Kettering Cancer Center
236;Not in Google Scholar
2360;Not in Google Scholar
2361;Not in Google Scholar
2362;Not in Google Scholar
2363;Not in Google Scholar
2364;University of Toronto
2365;Not in Google Scholar
2366;Not in Google Scholar
2367;University of Cambridge
2368;UCSD
2369;University of Brasilia
237;Not in Google Scholar
2370;Not in Google Scholar
2371;Not in Google Scholar
2372;Not in Google Scholar
2373;Not in Google Scholar
2374;Not in Google Scholar
2375;Not in Google Scholar
2376;Not in Google Scholar
2377;University of Waterloo
2378;University of Waterloo
2379;Not in Google Scholar
238;Mississippi State University
2380;Not in Google Scholar
2381;Lawrence Livermore National Laboratory
2382;University of Michigan
2383;UW-Madison
2384;University of Washington
2385;Not in Google Scholar
2386;University of Bremen
2387;Bar-Ilan University
2388;Not in Google Scholar
2389;IBM
239;Not in Google Scholar
2390;weizmann institute of science
2391;Not in Google Scholar
2392;Not in Google Scholar
2393;Not in Google Scholar
2394;Not in Google Scholar
2395;Not in Google Scholar
2396;Not in Google Scholar
2397;Not in Google Scholar
2398;Stanford University
2399;Not in Google Scholar
24;University of Washington
240;Not in Google Scholar
2400;California State University, Stanislaus
2401;University of California, Irvine
2402;Not in Google Scholar
2403;Not in Google Scholar
2404;Princeton University
2405;Not in Google Scholar
2406;Not in Google Scholar
2407;Not in Google Scholar
2408;Not in Google Scholar
2409;University of Glasgow
241;Not in Google Scholar
2410;UCLA
2411;Not in Google Scholar
2412;Not in Google Scholar
2413;Google
2414;Not in Google Scholar
2415;Not in Google Scholar
2416;Not in Google Scholar
2417;Not in Google Scholar
2418;American University
2419;Not in Google Scholar
242;Not in Google Scholar
2420;Not in Google Scholar
2422;Not in Google Scholar
2423;Not in Google Scholar
2424;Not in Google Scholar
2425;Not in Google Scholar
2426;Not in Google Scholar
2427;Not in Google Scholar
2428;Not in Google Scholar
2429;Not in Google Scholar
243;Mount Royal University
2430;Not in Google Scholar
2431;University of South Australia
2432;Universitat Pompeu Fabra (Barcelona)
2433;Not in Google Scholar
2434;University of California Irvine
2435;University of Nottingham
2436;University of Haifa
2437;Not in Google Scholar
2438;Rutgers University
2439;Not in Google Scholar
244;Not in Google Scholar
2440;Not in Google Scholar
2441;Not in Google Scholar
2442;Not in Google Scholar
2443;Not in Google Scholar
2444;AIST
2445;University of Amsterdam
2446;Not in Google Scholar
2447;Not in Google Scholar
2448;Not in Google Scholar
2449;University of Pennsylvania
245;Not in Google Scholar
2450;Montana State University
2451;Not in Google Scholar
